DOIs,Table_topic,Material,Tensile_name,Tensile_value,Tensile_unit,Yield_name,Yield_value,Yield_unit,Elongation_name,Elongation_value,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Text
10.1016/j.msea.2018.02.018,"Grain size, fraction of martensite, tensile properties and Md30 of 316LN steels with varying annealing treatment.",900 degC-3.0 min,"Mean tensile strength, MPa",1000,MPa,"Mean yield strength, MPa",558,MPa,"Mean elongation, %",55,%,0,0,0.04,0.048,0,0,0,0,0,0.34,0,0,0,0,0,0,18.06,1.15,0,0,8.33,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,"The experimental material used in this study was a commercial 316LN austenitic stainless steel of ~3 mm thickness and the chemical composition (in weight percent) of steel is listed in Table 1. The strips were CR in a pilot plant to 90% reduction in thickness at room temperature. Next, the strips were isothermally annealed in the temperature range of 900 °C for 3 min in a tubular resistance furnace under argon atmosphere, and then subsequently quenched in ice-water."
10.1016/j.msea.2018.02.018,"Grain size, fraction of martensite, tensile properties and Md30 of 316LN steels with varying annealing treatment.",900 degC-5.0 min,"Mean tensile strength, MPa",1011,MPa,"Mean yield strength, MPa",488,MPa,"Mean elongation, %",56.6,%,0,0,0.04,0.048,0,0,0,0,0,0.34,0,0,0,0,0,0,18.06,1.15,0,0,8.33,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,"The experimental material used in this study was a commercial 316LN austenitic stainless steel of ~3 mm thickness and the chemical composition (in weight percent) of steel is listed in Table 1. The strips were CR in a pilot plant to 90% reduction in thickness at room temperature. Next, the strips were isothermally annealed in the temperature range of 900 °C for 5 min in a tubular resistance furnace under argon atmosphere, and then subsequently quenched in ice-water."
10.1016/j.msea.2018.02.018,"Grain size, fraction of martensite, tensile properties and Md30 of 316LN steels with varying annealing treatment.",900 degC-50 min,"Mean tensile strength, MPa",966,MPa,"Mean yield strength, MPa",375,MPa,"Mean elongation, %",61.2,%,0,0,0.04,0.048,0,0,0,0,0,0.34,0,0,0,0,0,0,18.06,1.15,0,0,8.33,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,"The experimental material used in this study was a commercial 316LN austenitic stainless steel of ~3 mm thickness and the chemical composition (in weight percent) of steel is listed in Table 1. The strips were CR in a pilot plant to 90% reduction in thickness at room temperature. Next, the strips were isothermally annealed in the temperature range of 900 °C for 50 min in a tubular resistance furnace under argon atmosphere, and then subsequently quenched in ice-water."
10.1016/j.msea.2018.02.018,"Grain size, fraction of martensite, tensile properties and Md30 of 316LN steels with varying annealing treatment.",900 degC-100 min,"Mean tensile strength, MPa",939,MPa,"Mean yield strength, MPa",346,MPa,"Mean elongation, %",63.5,%,0,0,0.04,0.048,0,0,0,0,0,0.34,0,0,0,0,0,0,18.06,1.15,0,0,8.33,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,"The experimental material used in this study was a commercial 316LN austenitic stainless steel of ~3 mm thickness and the chemical composition (in weight percent) of steel is listed in Table 1. The strips were CR in a pilot plant to 90% reduction in thickness at room temperature. Next, the strips were isothermally annealed in the temperature range of 900 °C for 100 min in a tubular resistance furnace under argon atmosphere, and then subsequently quenched in ice-water."
10.1016/j.msea.2018.02.018,"Grain size, fraction of martensite, tensile properties and Md30 of 316LN steels with varying annealing treatment.",1000 degC-5.0 min,"Mean tensile strength, MPa",923,MPa,"Mean yield strength, MPa",316,MPa,"Mean elongation, %",76.5,%,0,0,0.04,0.048,0,0,0,0,0,0.34,0,0,0,0,0,0,18.06,1.15,0,0,8.33,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,"The experimental material used in this study was a commercial 316LN austenitic stainless steel of ~3 mm thickness and the chemical composition (in weight percent) of steel is listed in Table 1. The strips were CR in a pilot plant to 90% reduction in thickness at room temperature. Next, the strips were isothermally annealed in the temperature range of 1000 °C for 5 min in a tubular resistance furnace under argon atmosphere, and then subsequently quenched in ice-water."
10.1016/j.msea.2018.02.018,"Grain size, fraction of martensite, tensile properties and Md30 of 316LN steels with varying annealing treatment.",1000 degC-50 min,"Mean tensile strength, MPa",855,MPa,"Mean yield strength, MPa",274,MPa,"Mean elongation, %",78.9,%,0,0,0.04,0.048,0,0,0,0,0,0.34,0,0,0,0,0,0,18.06,1.15,0,0,8.33,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,"The experimental material used in this study was a commercial 316LN austenitic stainless steel of ~3 mm thickness and the chemical composition (in weight percent) of steel is listed in Table 1. The strips were CR in a pilot plant to 90% reduction in thickness at room temperature. Next, the strips were isothermally annealed in the temperature range of 1000 °C for 50 min in a tubular resistance furnace under argon atmosphere, and then subsequently quenched in ice-water."
10.1016/j.msea.2018.02.018,"Grain size, fraction of martensite, tensile properties and Md30 of 316LN steels with varying annealing treatment.",1000 degC-100 min,"Mean tensile strength, MPa",842,MPa,"Mean yield strength, MPa",265,MPa,"Mean elongation, %",80.6,%,0,0,0.04,0.048,0,0,0,0,0,0.34,0,0,0,0,0,0,18.06,1.15,0,0,8.33,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,"The experimental material used in this study was a commercial 316LN austenitic stainless steel of ~3 mm thickness and the chemical composition (in weight percent) of steel is listed in Table 1. The strips were CR in a pilot plant to 90% reduction in thickness at room temperature. Next, the strips were isothermally annealed in the temperature range of 1000 °C for 100 min in a tubular resistance furnace under argon atmosphere, and then subsequently quenched in ice-water."
10.1007/s11665-019-03904-8,Table 3 Mechanical properties of the steels in the quenched and tempered condition,LS,"Ultimate strength, MPa",1201,MPa,"Yield strength, MPa",1115,MPa,"Elongation, %",13.8,%,0,0,0.23,0.0068,0,0,0,0,0.035,0.24,0.011,0.008,0,0,0,0,0.65,1.48,0,0,0.76,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,"After annealing at 1250 °C for 5 h, ingots were deformed into rods with a diameter of about 35 mm in the temperature range 900-1100 °C using loose tooling forging. The steels were normalized at 880 °C for 30 min, leading to average austenite grain sizes of about 12 μm for LS steel, 14 μm for MS steel, and 15 μm for HS steel. Therefore, the tested steels were end-quenched as per ASTM A 255-10 (Ref 16). The end-quench test specimen (diameter 25 mm; length 102 mm) was heated to 880 °C and held for 30 min. A specimen with dimensions of 3 mm × 3 mm × 3 mm was heated to 880 °C and maintained at this temperature for 30 min. The steels were austenitized at 880 °C for 30 min and then water-quenched and tempered at 430 °C for 60 min. Cylindrical tensile specimens (10 mm in diameter and 100 mm in gauge-length section) were machined from the tempered steels."
10.1007/s11665-019-03904-8,Table 3 Mechanical properties of the steels in the quenched and tempered condition,MS,"Ultimate strength, MPa",1259,MPa,"Yield strength, MPa",1149,MPa,"Elongation, %",12.1,%,0,0,0.24,0.0062,0,0,0,0,0.054,0.74,0.009,0.007,0,0,0,0,0.68,1.51,0,0,0.77,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,"After annealing at 1250 °C for 5 h, ingots were deformed into rods with a diameter of about 35 mm in the temperature range 900-1100 °C using loose tooling forging. The steels were normalized at 880 °C for 30 min, leading to average austenite grain sizes of about 12 μm for LS steel, 14 μm for MS steel, and 15 μm for HS steel. Therefore, the tested steels were end-quenched as per ASTM A 255-10 (Ref 16). The end-quench test specimen (diameter 25 mm; length 102 mm) was heated to 880 °C and held for 30 min. A specimen with dimensions of 3 mm × 3 mm × 3 mm was heated to 880 °C and maintained at this temperature for 30 min. The steels were austenitized at 880 °C for 30 min and then water-quenched and tempered at 430 °C for 60 min. Cylindrical tensile specimens (10 mm in diameter and 100 mm in gauge-length section) were machined from the tempered steels."
10.1007/s11665-019-03904-8,Table 3 Mechanical properties of the steels in the quenched and tempered condition,HS,"Ultimate strength, MPa",1318,MPa,"Yield strength, MPa",1148,MPa,"Elongation, %",11.3,%,0,0,0.24,0.0064,0,0,0,0,0.049,1.09,0.01,0.008,0,0,0,0,0.68,1.52,0,0,0.76,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,"After annealing at 1250 °C for 5 h, ingots were deformed into rods with a diameter of about 35 mm in the temperature range 900-1100 °C using loose tooling forging. The steels were normalized at 880 °C for 30 min, leading to average austenite grain sizes of about 12 μm for LS steel, 14 μm for MS steel, and 15 μm for HS steel. Therefore, the tested steels were end-quenched as per ASTM A 255-10 (Ref 16). The end-quench test specimen (diameter 25 mm; length 102 mm) was heated to 880 °C and held for 30 min. A specimen with dimensions of 3 mm × 3 mm × 3 mm was heated to 880 °C and maintained at this temperature for 30 min. The steels were austenitized at 880 °C for 30 min and then water-quenched and tempered at 430 °C for 60 min. Cylindrical tensile specimens (10 mm in diameter and 100 mm in gauge-length section) were machined from the tempered steels."
10.1016/j.msea.2016.03.048,Macroscopic parameters characterized during synchrotron experiment for the mechanical response of sample TMP-770 and TMP-790 to the applied tensile stress.,TMP-770,Ultimate tensile stress (MPa),1051,MPa,Yield stress (MPa),680,MPa,Elongation at fracture (%),21,%,0,0,0.21,0,0,0,0,0,0.57,1.18,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0.036,0.29,0,0,0,0,0,0,0,0,"TRIP steel with composition listed in Table 1 was used in this study. Plate-shaped ingots were subjected to laboratory simulations of thermo-mechanical processing (TMP) using a laboratory rolling mill at Deakin University. After reheating to 1250°C and holding for 1800s in a 15kW muffle furnace, the plates were rolled immediately to 25% reduction at 1100°C, held for 120s to condition the austenite microstructure, then cooled at 2K/s to 875°C, where the second deformation of 47% reduction was applied. In order to form various volume fractions of polygonal ferrite (PF), slow cooling at 1K/s after the second deformation through the ferrite formation region was interrupted at 770°C by water mist cooling at 20K/s to 500°C. Following this, the plates were placed into a fluidized bed furnace and covered with aluminum oxide sand for a hold at 470°C for 1200s. After this step, the plates were water quenched."
10.1016/j.msea.2016.03.048,Macroscopic parameters characterized during synchrotron experiment for the mechanical response of sample TMP-770 and TMP-790 to the applied tensile stress.,TMP-790,Ultimate tensile stress (MPa),1119,MPa,Yield stress (MPa),695,MPa,Elongation at fracture (%),25,%,0,0,0.21,0,0,0,0,0,0.57,1.18,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0.036,0.29,0,0,0,0,0,0,0,0,"TRIP steel with composition listed in Table 1 was used in this study. Plate-shaped ingots were subjected to laboratory simulations of thermo-mechanical processing (TMP) using a laboratory rolling mill at Deakin University. After reheating to 1250°C and holding for 1800s in a 15kW muffle furnace, the plates were rolled immediately to 25% reduction at 1100°C, held for 120s to condition the austenite microstructure, then cooled at 2K/s to 875°C, where the second deformation of 47% reduction was applied. In order to form various volume fractions of polygonal ferrite (PF), slow cooling at 1K/s after the second deformation through the ferrite formation region was interrupted at 790°C by water mist cooling at 20K/s to 500°C. Following this, the plates were placed into a fluidized bed furnace and covered with aluminum oxide sand for a hold at 470°C for 1200s. After this step, the plates were water quenched."
10.1007/s11661-016-3707-0,Table III Mechanical Properties of Steels With and Without Al Alloying,Without Al,"('TS (MPa)', 'TS (MPa)')",1687,MPa,"('YS (MPa)', 'YS (MPa)')",1354,MPa,"('Elongation (Pct)', 'Elongation (Pct)')",12.9,no mentioned,0,0,0.22,0,0,0,0,0,0.49,1.2,0.035,0.035,0,0,0,0.1,0.98,1.2,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,"The experimental steel with 0.5 wt pct Al was melted in vacuum induction furnace and 10 kg ingot was casted with a diameter of 100 mm. For comparison, another steel with a similar composition but without Al alloying was also prepared. The chemical compositions of the steels with and without Al alloying were shown in Table I. The ingots were heated to 1473 K (1200 °C) for 2 hours. After air-cooling to 1273 K (1000 °C), the ingots were forged and rolled to plates with section area of 50 × 20 mm2. And the bars were directly quenched to room temperature after rolling at ending temperature of 1193 K (920 °C) and were tempered at 473 K (200 °C) for 2 hours. The dog-bone-shaped tensile specimens with a gauge length of 65 mm, width of 12.5 mm and thickness of 10 mm were machined from the bars in parallel to the rolling (RD) direction. The microstructure, mechanical properties and impact fracture behaviors of two low-alloy high-strength martensitic steels with and without Al alloying were investigated."
10.1007/s11661-016-3707-0,Table III Mechanical Properties of Steels With and Without Al Alloying,With Al,"('TS (MPa)', 'TS (MPa)')",1636,MPa,"('YS (MPa)', 'YS (MPa)')",1341,MPa,"('Elongation (Pct)', 'Elongation (Pct)')",11.7,no mentioned,0,0,0.23,0,0,0,0,0,0,1.18,0.035,0.035,0,0,0,0.09,1.02,1.21,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,"The experimental steel with 0.5 wt pct Al was melted in vacuum induction furnace and 10 kg ingot was casted with a diameter of 100 mm. For comparison, another steel with a similar composition but without Al alloying was also prepared. The chemical compositions of the steels with and without Al alloying were shown in Table I. The ingots were heated to 1473 K (1200 °C) for 2 hours. After air-cooling to 1273 K (1000 °C), the ingots were forged and rolled to plates with section area of 50 × 20 mm2. And the bars were directly quenched to room temperature after rolling at ending temperature of 1193 K (920 °C) and were tempered at 473 K (200 °C) for 2 hours. The dog-bone-shaped tensile specimens with a gauge length of 65 mm, width of 12.5 mm and thickness of 10 mm were machined from the bars in parallel to the rolling (RD) direction. The microstructure, mechanical properties and impact fracture behaviors of two low-alloy high-strength martensitic steels with and without Al alloying were investigated."
10.1016/j.jallcom.2018.06.109,The tensile properties of stainless steel clad plates with different rolling reduction ratios.,40,Ultimate strength (MPa),505,MPa,Yield strength (MPa),253,MPa,Fracture elongation (%),39,%,0,0,0.025,0,0,0,0,0,0,2,0.025,0.001,0,0,0,0,18.5,2,68.95,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carbon steel plates with dimension of 200 × 240 × 60 mm and 304 stainless steel plates with dimension of 160 × 200 × 12 mm were prepared for hot-rolling preparation. The rolling process was carried out after soaking the built-up slab at 1200 °C for 120min. The thicknesses of the five clad plates were reduced after three passes, and total rolling reduction ratios are 40%. Finally, the hot products were naturally cooled in air and afterwards cut for testing. Samples were cut from the rolled stainless steel clad plates and prepared using conventional metallographic technologies."
10.1016/j.jallcom.2018.06.109,The tensile properties of stainless steel clad plates with different rolling reduction ratios.,70,Ultimate strength (MPa),522,MPa,Yield strength (MPa),258,MPa,Fracture elongation (%),46,%,0,0,0.025,0,0,0,0,0,0,2,0.025,0.001,0,0,0,0,18.5,2,68.95,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carbon steel plates with dimension of 200 × 240 × 60 mm and 304 stainless steel plates with dimension of 160 × 200 × 12 mm were prepared for hot-rolling preparation. The rolling process was carried out after soaking the built-up slab at 1200 °C for 120min. The thicknesses of the five clad plates were reduced after five passes, and total rolling reduction ratios are 70%. Finally, the hot products were naturally cooled in air and afterwards cut for testing. Samples were cut from the rolled stainless steel clad plates and prepared using conventional metallographic technologies."
10.1016/j.jallcom.2018.06.109,The tensile properties of stainless steel clad plates with different rolling reduction ratios.,90,Ultimate strength (MPa),543,MPa,Yield strength (MPa),267,MPa,Fracture elongation (%),52,%,0,0,0.025,0,0,0,0,0,0,2,0.025,0.001,0,0,0,0,18.5,2,68.95,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carbon steel plates with dimension of 200 × 240 × 60 mm and 304 stainless steel plates with dimension of 160 × 200 × 12 mm were prepared for hot-rolling preparation. The rolling process was carried out after soaking the built-up slab at 1200 °C for 120min. The thicknesses of the five clad plates were reduced after eight passes, and total rolling reduction ratios are 90%. Finally, the hot products were naturally cooled in air and afterwards cut for testing. Samples were cut from the rolled stainless steel clad plates and prepared using conventional metallographic technologies."
10.1016/j.jallcom.2018.06.109,The tensile properties of stainless steel clad plates with different rolling reduction ratios.,93.75,Ultimate strength (MPa),572,MPa,Yield strength (MPa),276,MPa,Fracture elongation (%),36,%,0,0,0.2,0,0,0,0,0,0,0.3,0.045,0.05,0,0,0,0,0,0.5,98.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carbon steel plates with dimension of 200 × 240 × 60 mm and 304 stainless steel plates with dimension of 160 × 200 × 12 mm were prepared for hot-rolling preparation. The rolling process was carried out after soaking the built-up slab at 1200 °C for 120min. The thicknesses of the five clad plates were reduced after ten passes, and total rolling reduction ratios are 93.75%. Finally, the hot products were naturally cooled in air and afterwards cut for testing. Samples were cut from the rolled stainless steel clad plates and prepared using conventional metallographic technologies."
10.1016/j.msea.2021.141191,"The mechanical properties of AISI 430 FSS (including yield strength, tensile strength, elongation, PSE and Vickers hardness).",840x5,TensileStrength R  m /MPa,530,MPa,YieldStrength R  P0.2/MPa,295,MPa,Elongation d/%,21.7,%,0,0,0.035,0.042,0,0,0,0,0,0.31,0.017,0.0011,0,0,0,0,16.01,0.34,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The 840 × 5 sample underwent recrystallization annealing, and the heat treatment process included annealing at 840 °C for 5 min."
10.1016/j.msea.2021.141191,"The mechanical properties of AISI 430 FSS (including yield strength, tensile strength, elongation, PSE and Vickers hardness).",Q&P840x5,TensileStrength R  m /MPa,730,MPa,YieldStrength R  P0.2/MPa,455,MPa,Elongation d/%,15.3,%,0,0,0.035,0.042,0,0,0,0,0,0.31,0.017,0.0011,0,0,0,0,16.01,0.34,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Q&P840 × 5 samples all underwent Q&P. Our research group has carried out research before, and determined that the optimal temperature and time for austenitizing of 430 FSS is 1000 °C for 5 min. The process was as follows: annealing at 840 °C for 5 min, austenitizing at 1000 °C for 5 min, oil quenching to 160 °C, holding for 30 min, then partitioning at 400 °C for 30 min, and finally air cooling to room temperature."
10.1016/j.msea.2021.141191,"The mechanical properties of AISI 430 FSS (including yield strength, tensile strength, elongation, PSE and Vickers hardness).",Q&P860x2,TensileStrength R  m /MPa,745,MPa,YieldStrength R  P0.2/MPa,470,MPa,Elongation d/%,13.1,%,0,0,0.035,0.042,0,0,0,0,0,0.31,0.017,0.0011,0,0,0,0,16.01,0.34,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Q&P860 × 2 samples all underwent Q&P. Our research group has carried out research before, and determined that the optimal temperature and time for austenitizing of 430 FSS is 1000 °C for 5 min. The process was as follows: annealing at 860 °C for 2 min, austenitizing at 1000 °C for 5 min, oil quenching to 160 °C, holding for 30 min, then partitioning at 400 °C for 30 min, and finally air cooling to room temperature."
10.1016/j.msea.2021.141191,"The mechanical properties of AISI 430 FSS (including yield strength, tensile strength, elongation, PSE and Vickers hardness).",Q&P860x5,TensileStrength R  m /MPa,730,MPa,YieldStrength R  P0.2/MPa,440,MPa,Elongation d/%,19.4,%,0,0,0.035,0.042,0,0,0,0,0,0.31,0.017,0.0011,0,0,0,0,16.01,0.34,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Q&P860 × 5 samples all underwent Q&P. Our research group has carried out research before, and determined that the optimal temperature and time for austenitizing of 430 FSS is 1000 °C for 5 min. The process was as follows: annealing at 860 °C for 5 min, austenitizing at 1000 °C for 5 min, oil quenching to 160 °C, holding for 30 min, then partitioning at 400 °C for 30 min, and finally air cooling to room temperature."
10.1016/j.msea.2018.06.006,Mechanical properties of experimental steels.,20Si2Mn2Cr,"Tensile strength, Rm (MPa)",1559,MPa,"Yield strength, Rp (MPa)",1322,MPa,"Ultimate elongation, A (%)",13.1,%,0,0,0.2,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0.65,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thus, the addition of Nb in microalloyed steels is generally limited to less than ~ 0.06 wt%. The B/M steels were made at Baosteel Special Steel Co., Ltd., China, and forged to a bar of 70 mm in diameter. Cylindrical specimens of dimensions φ12 mm × 80 mm length were cut from the forged bar and subjected to heat treatment, involving austenitization at 900 °C for 45 min, followed by water cooling to ambient temperature, and then tempering at 340 °C for 2 h. The samples for CCT test were heated to 900 °C, austenitized for 5 min, and cooled to ambient temperature at different cooling rates (0.01-50 °C/s)."
10.1016/j.msea.2018.06.006,Mechanical properties of experimental steels.,20Si2Mn2Cr Nb,"Tensile strength, Rm (MPa)",1649,MPa,"Yield strength, Rp (MPa)",1397,MPa,"Ultimate elongation, A (%)",15.4,%,0,0,0.2,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0.65,2.5,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,"Thus, the addition of Nb in microalloyed steels is generally limited to less than ~ 0.06 wt%. The B/M steels were made at Baosteel Special Steel Co., Ltd., China, and forged to a bar of 70 mm in diameter. Cylindrical specimens of dimensions φ12 mm × 80 mm length were cut from the forged bar and subjected to heat treatment, involving austenitization at 900 °C for 45 min, followed by water cooling to ambient temperature, and then tempering at 340 °C for 2 h. The samples for CCT test were heated to 900 °C, austenitized for 5 min, and cooled to ambient temperature at different cooling rates (0.01-50 °C/s)."
10.1016/j.msea.2012.09.011,Mechanical properties of a micro-alloy steel of various states tested in air at a nominal strain rate.,S1-AR,UTS (MPa),550,MPa,YS (MPa),522,MPa,"Elongation, e (%)",35.8,%,0,0,0.08,0,0,0,0,0,0.04,0.024,0.013,0.006,0,0,0.025,0.001,0.021,0.95,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,"A micro-alloy (MA) steel was obtained in plate form of thickness 6.0mm from Tata Steel, Jamshedpur, India. The chemical composition (wt%) of the alloy is given in Table 1. The alloy plates are hot rolled and the hot rolling parameters of the micro-alloy steel were: soaking temperature 1185°C, finish rolling temperature 910°C and coiling temperature 580°C. In order to produce different grain sizes of the steel, the as-received plate was subjected to various annealing and rapid cooling heat treatments, given in Table 2. For TEM study, the samples of the as-received and a heat treated steel coupons were mechanically thinned down to approximately 80μm thickness, then disc of 3mm diameter were punched out. Standard tensile specimens were prepared from the as-received and heat treated alloy and tensile testing was carried out using a servohydrolic universal testing machine (UTM 60) of 600kN capacity at a cross-head speed of 2.0mm/min."
10.1016/j.msea.2012.09.011,Mechanical properties of a micro-alloy steel of various states tested in air at a nominal strain rate.,S1-1050-1h-FC,UTS (MPa),344,MPa,YS (MPa),204,MPa,"Elongation, e (%)",38,%,0,0,0.08,0,0,0,0,0,0.04,0.024,0.013,0.006,0,0,0.025,0.001,0.021,0.95,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,"A micro-alloy (MA) steel was obtained in plate form of thickness 6.0mm from Tata Steel, Jamshedpur, India. The chemical composition (wt%) of the alloy is given in Table 1. The alloy plates are hot rolled and the hot rolling parameters of the micro-alloy steel were: soaking temperature 1185°C, finish rolling temperature 910°C and coiling temperature 580°C. In order to produce different grain sizes of the steel, the as-received plate was subjected to various annealing and rapid cooling heat treatments, given in Table 2. For TEM study, the samples of the as-received and a heat treated steel coupons were mechanically thinned down to approximately 80μm thickness, then disc of 3mm diameter were punched out. Standard tensile specimens were prepared from the as-received and heat treated alloy and tensile testing was carried out using a servohydrolic universal testing machine (UTM 60) of 600kN capacity at a cross-head speed of 2.0mm/min."
10.1016/j.msea.2012.09.011,Mechanical properties of a micro-alloy steel of various states tested in air at a nominal strain rate.,S1-1050-1h-AC,UTS (MPa),450,MPa,YS (MPa),339,MPa,"Elongation, e (%)",32.6,%,0,0,0.08,0,0,0,0,0,0.04,0.024,0.013,0.006,0,0,0.025,0.001,0.021,0.95,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,"A micro-alloy (MA) steel was obtained in plate form of thickness 6.0mm from Tata Steel, Jamshedpur, India. The chemical composition (wt%) of the alloy is given in Table 1. The alloy plates are hot rolled and the hot rolling parameters of the micro-alloy steel were: soaking temperature 1185°C, finish rolling temperature 910°C and coiling temperature 580°C. In order to produce different grain sizes of the steel, the as-received plate was subjected to various annealing and rapid cooling heat treatments, given in Table 2. For TEM study, the samples of the as-received and a heat treated steel coupons were mechanically thinned down to approximately 80μm thickness, then disc of 3mm diameter were punched out. Standard tensile specimens were prepared from the as-received and heat treated alloy and tensile testing was carried out using a servohydrolic universal testing machine (UTM 60) of 600kN capacity at a cross-head speed of 2.0mm/min."
10.1016/j.msea.2012.09.011,Mechanical properties of a micro-alloy steel of various states tested in air at a nominal strain rate.,S1-1050-2h-AC,UTS (MPa),437,MPa,YS (MPa),338,MPa,"Elongation, e (%)",35.1,%,0,0,0.08,0,0,0,0,0,0.04,0.024,0.013,0.006,0,0,0.025,0.001,0.021,0.95,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,"A micro-alloy (MA) steel was obtained in plate form of thickness 6.0mm from Tata Steel, Jamshedpur, India. The chemical composition (wt%) of the alloy is given in Table 1. The alloy plates are hot rolled and the hot rolling parameters of the micro-alloy steel were: soaking temperature 1185°C, finish rolling temperature 910°C and coiling temperature 580°C. In order to produce different grain sizes of the steel, the as-received plate was subjected to various annealing and rapid cooling heat treatments, given in Table 2. For TEM study, the samples of the as-received and a heat treated steel coupons were mechanically thinned down to approximately 80μm thickness, then disc of 3mm diameter were punched out. Standard tensile specimens were prepared from the as-received and heat treated alloy and tensile testing was carried out using a servohydrolic universal testing machine (UTM 60) of 600kN capacity at a cross-head speed of 2.0mm/min."
10.1016/j.msea.2012.09.011,Mechanical properties of a micro-alloy steel of various states tested in air at a nominal strain rate.,S1-1050-3h-AC,UTS (MPa),430,MPa,YS (MPa),336,MPa,"Elongation, e (%)",34.21,%,0,0,0.08,0,0,0,0,0,0.04,0.024,0.013,0.006,0,0,0.025,0.001,0.021,0.95,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,"A micro-alloy (MA) steel was obtained in plate form of thickness 6.0mm from Tata Steel, Jamshedpur, India. The chemical composition (wt%) of the alloy is given in Table 1. The alloy plates are hot rolled and the hot rolling parameters of the micro-alloy steel were: soaking temperature 1185°C, finish rolling temperature 910°C and coiling temperature 580°C. In order to produce different grain sizes of the steel, the as-received plate was subjected to various annealing and rapid cooling heat treatments, given in Table 2. For TEM study, the samples of the as-received and a heat treated steel coupons were mechanically thinned down to approximately 80μm thickness, then disc of 3mm diameter were punched out. Standard tensile specimens were prepared from the as-received and heat treated alloy and tensile testing was carried out using a servohydrolic universal testing machine (UTM 60) of 600kN capacity at a cross-head speed of 2.0mm/min."
10.1016/j.msea.2012.09.011,Mechanical properties of a micro-alloy steel of various states tested in air at a nominal strain rate.,S1-1050-CFC-FC,UTS (MPa),337,MPa,YS (MPa),195,MPa,"Elongation, e (%)",38.15,%,0,0,0.08,0,0,0,0,0,0.04,0.024,0.013,0.006,0,0,0.025,0.001,0.021,0.95,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,"A micro-alloy (MA) steel was obtained in plate form of thickness 6.0mm from Tata Steel, Jamshedpur, India. The chemical composition (wt%) of the alloy is given in Table 1. The alloy plates are hot rolled and the hot rolling parameters of the micro-alloy steel were: soaking temperature 1185°C, finish rolling temperature 910°C and coiling temperature 580°C. In order to produce different grain sizes of the steel, the as-received plate was subjected to various annealing and rapid cooling heat treatments, given in Table 2. For TEM study, the samples of the as-received and a heat treated steel coupons were mechanically thinned down to approximately 80μm thickness, then disc of 3mm diameter were punched out. Standard tensile specimens were prepared from the as-received and heat treated alloy and tensile testing was carried out using a servohydrolic universal testing machine (UTM 60) of 600kN capacity at a cross-head speed of 2.0mm/min."
